Station Name,Latitude,Longitude,EV Level2 EVSE Num
Parks Ford,35.335653,-82.455934,1.0
Killington Ski Resort (Skyeship) - Tesla Destination,43.613951,-72.756156,9.0
University of Connecticut - North Parking Garage,41.809176,-72.258277,4.0
AECSOLAR STATION 1 AEC,42.70329,-73.85692,2.0
PISO OFFICE 1,42.423592,-73.684568,2.0
Coda at Bryant St,38.920692,-76.998511,1.0
Holiday Inn Express & Suites Mount Arlington - Tesla Destination,40.9031798,-74.6332452,2.0
Leesburg Corner Premium Outlets,39.108181,-77.538666,1.0
UPPER MERION TW UNIT 3,40.101341,-75.372456,2.0
CONTRA COSTA CO SAN PABLO WIC 2,37.954853,-122.339075,1.0
FIRST GULF CORP STATION 3,43.651559,-79.364524,1.0
3022 S Grand Ave,34.02283288,-118.2746912,1.0
Brooklyn Pizza,32.228759,-110.965274,2.0
"GASSER BUILDING EV-18,19",38.283495,-122.281063,2.0
14 HUDSON 14 HUDSON 1.1,43.308037,-73.64537,2.0
CORMAC STATION 1B,32.813515,-79.95047,1.0
DOT Public EV Stations,41.67188,-72.71455,30.0
THE ELM STATION 1,40.006131,-75.26213,2.0
WILLIAMS COLLEG WILLIAMS INN,42.709341,-73.204809,2.0
Union Park Volvo Cars,39.7544917843581,-75.5651711917734,1.0
CDPHP - Patroon Creek Blvd,42.684833,-73.804965,4.0
AUXSERVICES CHARGER #3,33.905092,-118.017509,2.0
NEWROADS MAZDA FRONT CHARGER,44.040342,-79.460999,2.0
Nordstrom Rack South Edmonton - Tesla Destination,53.4468629,-113.49137,4.0
ORIDGE STATION 2,33.126481,-117.31629,2.0
6263 TOPANGA SPACE 113,34.185109,-118.607163,1.0
IRVINE  CO  OFC DP 15460 LCR 04,33.666179,-117.758661,2.0
Ukai Hibachi Grill & Sushi Bar,42.742533,-84.655487,1.0
KG TECHNOLOGIES KG 2,38.352345,-122.706336,1.0
VRF ROBINSON FARM,35.053318,-80.81217,2.0
854ELLICOTT 134 HIGH ST 3,42.900863,-78.86391,2.0
Fairfield Inn by Marriot,43.1078247649904,-75.2226740906412,2.0
HILLSBORO OR BROOKWOOD LIB 3,45.543683,-122.935901,2.0
City of Middletown - Mellili Plaza Public Parking,41.561647,-72.648056,12.0
799 SENECA STATION 3,42.875076,-78.847665,1.0
Pizzaluté,30.3215781035414,-87.4218036824543,1.0
Val d’Or,48.09843311476149,-77.79025306157473,1.0
DILLON WEST ST 2,35.778965,-78.646483,2.0
West Wing Boutique Hotel - Tesla Destination,28.053612,-82.431082,2.0
Hampton Inn & Suites Raleigh Midtown,35.822,-78.618794,2.0
LANCASTER MED VL01,40.082034,-76.383646,2.0
Pearson Iowa City stations location,41.68943,-91.500442,2.0
Regional Municipality of Durham,43.89873,-78.93975,4.0
ATLANTIS RESORT ATLANTIS STAT 4,39.48965,-119.79435,2.0
ACD PROPERTIES DANDY 1,32.698995,-114.591982,2.0
District of Summerland - Downtown Area West,49.60262,-119.684445,5.0
GOSCH TOYOTA SALES #1,33.741701,-117.030224,1.0
24 Avenue F - Unit 2,29.728569,-84.985432,1.0
SOUTHHAVEN MS EV 1,34.933889,-89.991768,2.0
STOHL STOHL2,42.779421,-78.781313,1.0
Nissan of Cool Springs,35.957857,-86.80853,1.0
SALEM MASS SOUTH HARBOR #2,42.520485,-70.88984,2.0
3856 Bannantyne,45.46609,-73.575333,2.0
531619 : Apollo Eight LLC,47.603963,-122.324115,6.0
6000 SMR 6140-10,37.697847,-121.922568,2.0
"Century 16 3200 Klose Way, Richmond CA",37.981716,-122.319073,2.0
RI OER POWERS ST2,41.833424,-71.415617,2.0
Noble Inns - Oge Inn Riverwalk - Tesla Destination,29.4172627,-98.4926587,2.0
DLR SIMBA UNIT #18,33.804068,-117.925808,2.0
COSA AVIATION STATION ST 6,29.526661,-98.474985,2.0
THE JAXON EV CHARGER 01,30.263446,-81.530071,2.0
LOMA LINDA UNIV P4 PATIENT 15,34.047945,-117.2617,2.0
26 South St,42.329551,-78.86664,2.0
Legacy Encore,27.955111,-82.452603,6.0
La Quinta Inn & Suites - Holbrook,34.938631,-110.132524,2.0
Johnson Jolly,44.635814,-72.692879,2.0
55 HARRISON MARKET GARAGE,37.794303,-122.273019,2.0
TANGERDAYB DAYTONA 1,29.213434,-81.09837,2.0
WEST MIFFLIN WMBEV2,40.362363,-79.93303,2.0
Carousel Nissan,41.645817,-91.551587,1.0
7151 St-Dominique,45.535353,-73.61758,2.0
ROSEMONT BLDG 2 ST 1,33.855374,-83.938668,2.0
Town of Lake Lure,35.435111,-82.231733,2.0
SARATOGA CITY BIG BASIN WAY 3,37.258911,-122.033181,2.0
Omega Institute for Holistic Studies,41.8865685282952,-73.8182156596581,2.0
SCCOA 1SEV-1,37.382541,-121.980998,2.0
SCCOA EVS6-8,37.382492,-121.983253,2.0
AC HOTEL ATL AC HOTEL 2,33.64149,-84.45686,2.0
1255 Notre-Dame,45.493141,-73.564997,2.0
G&M Restaurant - Tesla Destination,39.225034,-76.665832,2.0
Réno-Dépôt - Vaudreuil-Dorion,45.394314,-74.05744,2.0
San Gorgonio Hospital,33.9317483,-116.9459506,2.0
SAS SAMSUNG 3,30.377424,-97.639722,2.0
META MPK29-10,37.48218,-122.169103,2.0
Edmonton Public Library - Calder,53.5903481532424,-113.541691837302,1.0
State Street Financial Centre - Tesla Destination,43.651448,-79.376162,60.0
UC IRVINE LOT 16 MSTB 3-4,33.641903,-117.845785,2.0
GRANUM PARTNERS NATIONAL 8,36.85813,-119.78845,1.0
POTOMAC EDISON GRANTSVILLE,39.697285,-79.158027,2.0
NP Village,40.363947,-105.543407,4.0
North 40 Parking Lot,33.02226,-96.6985,2.0
GCEA EV STATION ELK CREEK EV,38.463148,-107.166404,2.0
BAR 6805 SILACC BRAM STATION1,37.002106,-121.54859,2.0
PBO STATION 2A,26.724217,-80.086634,2.0
City of Palm Springs - Fleet Maintenance Yard,33.828745,-116.515654,1.0
AULANI: DISNEY P2 SP 122 & 123,21.339445,-158.122655,2.0
IAD31-EV IAD31-P1.6,38.955481,-77.425934,2.0
CONSOLIDATED CONSOLIDATEDDEL,40.327538,-82.9722,2.0
CS CS EVC 4,44.045902,-79.48061,2.0
Residence Inn by Marriott Provo South University - Tesla Destination,40.217086,-111.659496,4.0
Danbury Parking Authority,41.396042,-73.451059,2.0
EVERGY @MCI AIRPT-253G,39.317388,-94.698341,2.0
Mountain Motorsports - Tesla Destination,35.98178,-83.613345,1.0
SOUTH LOT PARKING SPOT 8,45.45009,-123.84195,1.0
Hampton Inn and Suites Nashville - Smyrna,35.971489,-86.570835,2.0
Our Mother of Sorrows Catholic Church & School,32.199152,-110.841545,1.0
WINDSOR REGION. 1995 LENS 7,42.300755,-82.99811,2.0
A2DDA STATION 30,42.27851,-83.745697,2.0
GARAGE AT PO SQ LEVEL 2-003AB,42.356167,-71.05554,2.0
3CDC 3CDC4,39.105122,-84.508432,2.0
BEVERLY CENTER BEV CEN 2,34.075571,-118.377761,2.0
EVERGY @AM CENTRY-266C,39.044881,-94.587544,2.0
FPL EVOLUTION FDOT DIST 2-2,30.175463,-82.635957,2.0
ADOBE LEI P1-5 GW,40.433613,-111.889978,2.0
PARAMOUNT GOWER 01,34.085484,-118.322587,2.0
Maguire's Nissan - Lebanon,40.338996,-76.447073,1.0
LG ELECTRONICS STATION 1,37.405206,-121.978573,2.0
HCP 600 SAG 4,37.502705,-122.220971,2.0
660 Hansen Way (US-R8Q-2TX-9),37.4193645,-122.1399853,1.0
AVALON STATION 28TH ST,39.094965,-74.717645,2.0
DAKOTA DUNES DD STATION 1,51.891566,-106.704919,2.0
ACC  AE HLC GAR 4F1,30.325395,-97.711935,2.0
"Victoria Place - Dunedin, FL",28.012105,-82.789751,1.0
St. James Hospital - Tesla Destination,42.3559168182403,-77.6633134721172,2.0
Torrance Marriott - South Bay,33.835218,-118.350231,2.0
HOOD RIVER INN STATION 1,45.711105,-121.49901,2.0
COMED CSD-F-Q,41.754643,-87.713802,2.0
GLENDALE CC SIERRA VISTA 2,34.16584,-118.227959,2.0
MITIMCO P2-5 E,42.362051,-71.084747,2.0
EVSP WALGREENS STORE 6215,33.858405,-117.960844,1.0
BTB Reit - Le Bougainvillier,45.32612,-73.26569,2.0
TAG E-KARTING TAG E-KARTING 2,45.642307,-73.86046,2.0
EVERGY @TRUMN MED-311B,39.084825,-94.573433,2.0
Yellowstone National Park - Rhyolite Lodge,44.732811,-110.485299,2.0
Point of View Apartments,40.488119,-111.885561,34.0
"Walgreens at 1225 W Dundee Rd, Buffalo Grove",42.138564,-87.986826,2.0
SCGG STATION 1,33.775538,-117.93722,2.0
Ball Ground City Park,34.338321,-84.375469,1.0
Hampton Inn & Suites Dallas - North Park Area - Tesla Destination,32.887017,-96.768894,1.0
FLO - Canadian Tire - Mississauga Dundas St.,43.604555,-79.588165,2.0
Brooklyn at Bernard Block - Visitor Lot,49.8870281541032,-119.491454652621,2.0
UNIV. OF COLO BIOT N,40.009383,-105.24967,2.0
GRE CNTRPOINTE CENTERPOINTE,33.860046,-118.02921,2.0
MIDD TOWN HALL TOWN HALL LEFT,41.520683,-71.28878,2.0
SAN MANUEL P. STRUCTURE 2F,34.147859,-117.226634,2.0
BNE MASTER 4000 MURRAY ST1,41.045877,-74.004013,2.0
YOCTANGEE CHILLICOTHE,39.336169,-82.981778,2.0
TOWN OF ATHOL STATION 2,42.593694,-72.237339,2.0
NGSP B3 - 2,39.011589,-77.430334,2.0
THE LINCOLN STATION 1,41.479267,-81.694885,2.0
LIN-DAN RICK,40.736148,-73.980154,2.0
FSVCHRGS FSVCHRGS,35.810867,-80.877607,2.0
KINGCAMPUS LEAF EV1,35.199267,-111.645609,2.0
CARY ACADEMY STATION 2,35.819353,-78.769492,2.0
Collège LaSalle - Complexe du Fort,45.4914683591903,-73.5812720416641,2.0
TAC PC 5-8,33.851724,-84.376711,1.0
BOULDER BOULDER PARK S1,40.014473,-105.279301,2.0
Tulley BMW of Nashua,42.72468589058708,-71.4467286460381,2.0
Sutter Galleria Mall - University of California - Davis Extension,38.57277,-121.467902,2.0
TARGET CORP T2601 01,38.244845,-122.627098,2.0
WESTBURY MONTRé STATION 4,45.493709,-73.649165,2.0
TOWN HALL PUBLIC PARKING,42.23969,-70.80238,2.0
Tom Wood Subaru,39.928043,-86.108908,2.0
CBRE8000 STATION 2,37.675228,-122.384289,2.0
Kiddie Academy of Columbine,39.580331,-105.071072,2.0
St-Mathias-sur-Richelieu - Parc des Voiles,45.464474,-73.263053,1.0
John Muir Elementary,37.65658,-122.083414,2.0
OREGON1 OREGON1,42.014806,-89.334867,2.0
BURDICK BMW STATION 01,43.152611,-76.11301,1.0
Building 19,34.548108,-112.455931,1.0
DLR TOY STORY 19&20,33.801706,-117.908443,2.0
SLU OLIVECOMPTON2,38.635629,-90.227971,2.0
WEBSTER HOUSE WEBSTERHOUSEIL,37.450421,-122.158815,2.0
Stratford-Perth Museum,43.3844692,-81.0128508,1.0
Berea Police Department,37.5696897131952,-84.2947650775567,6.0
PACIFIC CANNERY STATION 125-126,37.812663,-122.30083,2.0
FPL EVOLUTION DELRAYBEACH2,26.461966,-80.074912,2.0
Cite du Multimedia - Tesla Destination,45.497977,-73.558219,12.0
"Walgreens - Randallstown, MD #6265",39.369864,-76.800006,1.0
TERMINAL GARAGE L4S18,39.298001,-94.717106,2.0
MARRIOTTSS STATION 2,43.089261,-73.777312,2.0
CDOT HOWARD FLEET 11,39.738332,-105.023689,2.0
531711 : JBAB / MWR,38.849254,-77.01382,8.0
LA QUINTA LA QUINTA INN,36.2379,-115.061085,2.0
WCEH - Brookings,42.054112,-124.290911,1.0
Lakewood City Hall,33.849737,-118.132994,2.0
OUC ORMC COPELAND1A,28.526255,-81.37998,2.0
Summit Senior Life - Saratoga,43.11306,-73.7336,4.0
Liland Radiator,43.0623428561256,-76.0657370274228,2.0
East West Tower Garage - Tesla Destination,40.762331,-73.825583,4.0
BGO CT4K-GW1,43.6413,-79.61304,2.0
2675 Pleasant Hill Road,37.954915,-122.090434,3.0
Mission Area PD,34.272758,-118.468,2.0
WESTBURY MONTRé STATION 2,45.493988,-73.648994,2.0
Whispering Oaks Winery and Steakhouse - Tesla Destination,28.914779,-82.125313,8.0
Nob Hill Foods,37.378474,-122.075627,1.0
ARLINGTON MA RUSSELL COMMON,42.415863,-71.152104,2.0
COP_ CITY HALL NO. 1,46.719669,-117.181523,2.0
Brendamour Evendale Business Center,39.25564,-84.429736,2.0
FIG GARDEN FGFC STATION 18,36.812866,-119.805756,1.0
ALCO STATIONS 8TH FLOOR 4K 02,37.800631,-122.265143,1.0
AMLP32MAIN EV STATION #2,42.636456,-71.909076,2.0
Tablas Creek Vineyard,35.63651846055232,-120.8593218928375,1.0
MEMORIAL CITY MCKINLEY 3,29.782768,-95.532224,2.0
TASMAN TASMAN 13,37.404739,-121.972449,2.0
HDMA-ADC HRAO 1 1,40.301696,-83.527802,2.0
DENISON UNIV GRANVILLE INN,40.068156,-82.516616,2.0
SCI CHARGERS GVR 215 G P2,36.021788,-115.089111,2.0
The Edison Apartments,26.616472,-81.809085,2.0
Watt Companies,34.017672,-118.456373,2.0
Smyrna Town Centre,35.996046,-86.525702,1.0
SERVICE SIDE GUEST 1,36.844073,-76.150911,2.0
8761 N VAN NUYS BLVD,34.229138,-118.450379,1.0
MASPARC COLUMBUS 15,42.338411,-71.086303,2.0
LINC LINC I,41.58032,-93.62992,2.0
Grafton Inn - Tesla Destination,43.172567,-72.609107,1.0
Community Center Garage,37.768299,-122.393775,2.0
City of Hartsville - 5th Street Parking Lot,34.373819,-80.07357,2.0
Niner Wine Estates,35.57063225644688,-120.7420085853195,2.0
SHOWBOAT PARK STATION 2,36.152877,-115.112535,2.0
254 de Boisbriand,45.512652,-73.562451,4.0
Madson-MOB Citracado,33.113174,-117.120864,1.0
Green Springs Inn,42.122821,-122.464271,1.0
Bank Street Garage - Tesla Destination,36.8512853,-76.2877562,6.0
Camp Hill Shopping Center,40.236886811,-76.936132111,2.0
The Weekapaug Inn - Tesla Destination,41.330512,-71.750423,3.0
TOWN OF ESSEX EV-1,44.493852,-73.104994,1.0
CENTERVILLE IND CENTERVILLE ONE,39.858677,-84.992123,2.0
South Shore Plaza,42.22253,-71.02189,1.0
200 Main - Tesla Destination,35.054647,-83.201175,2.0
CISSS de la Gaspésie - Centre Hospitalier de Gaspé,48.813014,-64.497919,2.0
KINGS STATION 1,43.011444,-81.256195,2.0
META MPK400-01 ADA,37.474434,-122.151632,2.0
MENKES YORK 1 (RETAIL),43.641533,-79.38071,1.0
Bella Terra,33.730918,-117.9907365,2.0
MA PORTFOLIO 1175 NORWOOD #1,42.17294,-71.196556,2.0
FORD SAYRE CT4020 #1,41.971543,-76.5386,2.0
Powell River - Historical Museum,49.846295,-124.529262,2.0
ALTA CLARA ALTA CLARA 1,42.44965,-71.08639,2.0
STANFORD STATION 5,37.450394,-122.17633,2.0
Riverland Community College,43.677197,-93.354029,1.0
El Paso Automated & Industrial Systems,31.797997,-106.345506,4.0
QUAKERTOWN STATION 4,40.442012,-75.336067,2.0
Parc naturel régional de Portneuf,46.711751,-72.077074,1.0
TDM1650 SERVICE BAY,41.656277,-93.7766,1.0
Killbear Provincial Park,45.352833,-80.203917,2.0
LAZ COLUMBUS OH BOBCAT AVE 1,39.980032,-83.028202,2.0
BMWFWB BMWFWB,30.454164,-86.638932,2.0
Stadium Place,47.597741,-122.332923,8.0
GOOGLE PIT-BAK-3-03,40.457675,-79.916515,2.0
UNLV LOT E STATION 1,36.10486,-115.13897,2.0
Ginger Fresh Market - Tesla Destination,40.88339034,-85.16460099,1.0
AVONDALE LIBRARY #1,33.44532,-112.302836,2.0
ALCO STATIONS 2ND FLR 4K 05,37.800472,-122.26521,2.0
Tom Wood Nissan,39.926954,-86.100509,5.0
DeLaet's 555-Two,42.64548,-73.74434,4.0
Hampton Inn - Washington DC,35.565864,-77.074353,4.0
PEC HQ PEDERNALES1,30.618434,-98.266917,2.0
AT LABS ATL STATION 4,42.848106,-73.758224,2.0
Snug Harbor Resort,48.569915,-123.168265,1.0
FOUNDATION HALL FOUNDATION HALL,35.222245,-79.405361,2.0
TARGET CORP SALEM 1,44.938938,-122.987899,2.0
SAVANNAH 1 SAVANNAH 2,32.076503,-81.099006,1.0
IRVINE  CO  OFC SVC STATION 04,37.384904,-121.924552,2.0
4CD DVC LOT 5 STN 5,37.969226,-122.073559,2.0
BRIDGETOWN STAT GARAGE #58,45.536975,-122.685413,1.0
RAMADA PLAZA RAMADA PLAZA,35.998641,-75.647899,2.0
SANTANA ROW P2 STATION 12,37.319452,-121.950288,2.0
Killaloe Tourism Office,45.5539084691919,-77.4148107439838,2.0
Ridgeland Mitsubishi,32.4003220998977,-90.1142929916263,1.0
Lakeside Centre,33.841624,-84.240841,1.0
LPCH MAIN EV 19,37.436256,-122.173113,1.0
Ft St James,54.4406976,-124.2523404,2.0
Watsonville Municipal Airport,36.934187,-121.787968,4.0
TWELVE24 STATION 2,33.920897,-84.342993,1.0
Best Western - Cottonwood Inn,34.7228782139139,-112.002892444444,4.0
Pine Street Ramp,43.814958,-91.251757,1.0
1422 W Lomita Blvd,33.79770011,-118.3020608,1.0
MVSC S-2,33.898755,-118.394357,2.0
BEAU JOS STATION 1,39.741348,-105.51708,2.0
Kierland Commons,33.623193,-111.92802,2.0
Kaiser Oakland 3510 Broadway,37.822694,-122.25962,14.0
Public Coast Brewing,45.900889,-123.958827,1.0
300PARK 300 PARK #2,41.99021,-88.021897,2.0
FB ALABAMA NHA3 STATION 3,34.843699,-86.629765,2.0
Columbus Building,43.594618,-116.426978,6.0
Boisbriand - Parc Pellerin,45.621974,-73.82157,2.0
City of Niles - Riverfront Park,41.830596,-86.259229,1.0
City of Santa Monica - Lot 7,34.02576,-118.49583,4.0
The Z Deck EFF - Tesla Destination,42.334265,-83.045959,3.0
LAURIA HYUNDAI SHOWROOM,43.970276,-78.27629,2.0
RAINBOW MAN DINOSAUR INN,40.455916,-109.52307,2.0
STOP SHOP 2700 WAYLAND 5,42.364802,-71.366404,2.0
MUO DITMER-WEST,39.50697,-84.720243,2.0
3090 Hochelaga,45.541194,-73.554759,2.0
CHI PUB SCHOOLS CVS,41.739279,-87.574212,1.0
ESSEX HACIENDA-1,37.695927,-121.895474,2.0
STATEOFUTDAS TSOB7,40.677279,-111.956515,2.0
INTERPARK 217WASHINGTON 3,41.883001,-87.634317,2.0
TOWN OF RED HK REDHOOK 4,41.987112,-73.880113,2.0
STADIUM LOFTS EV CHARGER 02,33.804253,-117.889854,2.0
Premier Chevrolet,41.798222,-71.906607,1.0
University Village Shopping Centre,49.155138,-123.95132,2.0
AXES PT FESTUS REBAR 1,38.205321,-90.406517,2.0
8701 N Division St,47.736838,-117.411732,2.0
CONOWINGO DAM CONOWINGO VISIT,39.65543,-76.178634,2.0
HOFFMAN ESTATES VILLAGE HALL 1,42.064061,-88.12459,2.0
Broken Spur Inn & Steakhouse - Tesla Destination,38.299236,-111.400314,3.0
SSM STLU DOMAIN,33.117703,-96.828861,2.0
CITY OF WILM 2ND ST PRK DECK,34.236956,-77.947023,2.0
Tolosa Winery,35.23117047348128,-120.6247442655678,2.0
10100 SM BLVD TOWER R,34.061686,-118.416606,2.0
EasyPark - Lot 126 - 151 West Cordova,49.283203,-123.108266,1.0
"Brendle Group, Inc",40.581824,-105.079708,2.0
MRC Coaticook - Saint-Malo,45.197645,-71.500718,1.0
EVERGY @JE DUNN PG125C,39.101191,-94.576278,2.0
FAN PIER E STATION 6,42.353774,-71.045009,2.0
ARBORETUM GARAG ARBORETUM GARAG,30.390547,-97.74802,2.0
Jekyll Island Convention Center - Tesla Destination,31.0484859,-81.4113314,10.0
Middletown School District - Board of Education,41.541535,-72.647076,2.0
CNDL - E. SYR CANDLEWOOD 1.2,43.08866,-76.0883,2.0
CLARK COUNTY NV STATION 6,36.165895,-115.153416,2.0
The Gulf - Tesla Destination,30.276912,-87.55635,2.0
14 Plaza Drive,42.76865,-73.75889,2.0
Days Inn & Suites Dumas - Tesla Destination,35.84727,-101.974035,10.0
MASSDOT STATION 6,42.284138,-71.765859,1.0
"Walmart 4221 - Cornelius, OR",45.52151,-123.06805,1.0
Riôtel Percé,48.5161720116408,-64.2187103699571,1.0
Jim Hudson Chevrolet,34.09404,-80.853389,2.0
Rectrix Aviation - Tesla Destination,42.464791,-71.299337,1.0
STEELE MITSUBI CT4KPS EVSE,44.663302,-63.618706,2.0
SEACOAST BANK MOUNT DORA,28.824636,-81.65443,2.0
1020 19th Street,38.903147,-77.043825,1.0
L'Assomption - Complexe municipal,45.81062,-73.43165,2.0
OBE POWER REGATTA RIGHT,25.729633,-80.23494,2.0
PARKING DECK STATION 3,42.339924,-83.045199,2.0
Bushnell Ford,43.312748,-89.524812,2.0
Four Points by Sheraton Jacksonville Beachfront - Tesla Destination,30.289625,-81.389233,3.0
LAS CRUCES LCCC STATION 2,32.28187,-106.76188,2.0
St-Onge Ford la Tuque,47.410613,-72.785964,1.0
CVH EV5,43.851865,-79.542905,2.0
META MPK20.1-07,37.4808,-122.152775,2.0
Frederick County Government,39.432755,-77.439356,4.0
ADELPHI UNIV STATION 03,40.719561,-73.650096,2.0
State House Square,41.766822,-72.671417,1.0
ADA EV TEST STN WARM SPRINGS 15,37.50315,-121.939168,2.0
UCSD NUEVO WEST 1-7,32.874924,-117.2254,2.0
SMECO - CSM Leonardtown,38.29667,-76.63264,2.0
BWP EV CHARGE BWP BTC E1,34.184098,-118.312513,2.0
THE VANDERBILT BEECHWOOD HOMES,40.739353,-73.60072,2.0
City of San Diego - Mission Bay Playa Pacifica Park,32.792266,-117.208468,4.0
Hampton Inn - Rocky Mount,35.972187,-77.849815,4.0
TURNER PROPERTI CNN CENTER U1,33.756115,-84.39534,2.0
Franklin MA DPW Admin,42.078756,-71.408886,6.0
SANTA CLARA DON-TRITON 4,37.357494,-121.955124,2.0
MBT STATION 3,33.901534,-118.392345,2.0
AER AER ROUNDTOP 1,40.110126,-76.926384,2.0
GALA Parking,34.054562,-118.248333,42.0
EVERGY @CITY MKT -206A,39.108866,-94.580727,2.0
Grand Vista Hotel Grand Junction - Tesla Destination,39.115307,-108.535576,1.0
Overlook Exchange Apartments,29.560592,-98.615071,1.0
GLOVERS PARKING STATION 2,40.81219,-72.643446,2.0
Stoneham - Mairie,46.9998522272165,-71.3688772883606,1.0
GOLDEN ARROW GOLDEN 1.2,44.286465,-73.984314,2.0
PAVILION P3-2,39.948185,-75.19167,2.0
Crooked Tree Guest Suites - Tesla Destination,49.53518,-119.534812,2.0
KO'OLINA BC STATION 2,21.331613,-158.120735,2.0
MASSDOT STATION 8,42.284019,-71.765977,1.0
Exit 49 (Depew),42.946383,-78.697272,2.0
LACHUTE LACHUTE,45.637286,-74.327311,2.0
AVE LOISIR  AV. LOISIRS 2,45.41165,-74.03069,2.0
5712 W Pico Blvd,34.050678,-118.362987,1.0
CWB Gateway Banking Centre,53.467069,-113.49512,2.0
CoK Public - Community Services Facility,44.241308,-76.488984,2.0
CHARLOTTETOWN CHTOWN LIBRARY,46.233383,-63.12677,2.0
RETREAT MIDWAY VCHP 6-8,33.743283,-117.992528,2.0
Lionsgate at Woodmont Corner Condo,38.986848,-77.096543,3.0
Cedar Park Nissan,30.484634,-97.807088,1.0
Custom Pultrusions,43.450392,-89.730439,2.0
Moorpark Metrolink Station (South Lot),34.28477,-118.87927,1.0
IKEA USA BURBANK 6,34.174504,-118.303609,1.0
UCR LOT 50 STATION2,33.974677,-117.336024,2.0
Ridley Creek State Park,39.9509203,-75.4519759,2.0
Pharmacie Jean-Coutu #124 - Châteauguay,45.34776,-73.723068,2.0
WHITE MEMORIAL WWMC 1,34.050596,-118.216632,2.0
The Computer Barn,42.034764,-82.917965,1.0
(Formerly) Fresh & Easy,33.90167,-118.1011,1.0
"Walmart 2258 - Alexandria, VA",38.74252,-77.0867,1.0
Catherine Phase II,34.016168,-118.487302,2.0
The Terraces of Phoenix,33.547077,-112.049801,1.0
GOOGLE PDX-HNB-01,45.521634,-122.677534,1.0
COWH DTG LEFT,28.022948,-81.730173,2.0
ASF-KEYSTONE AMSTED RAIL,38.701351,-90.160186,2.0
"Triple ""G"" Hideaway RV Park & Campground",58.8038726523645,-122.720049760757,1.0
THE ASHLEY STATION 1,32.804632,-80.020932,2.0
HUDSON COUNTY SKYWAY GC PS1,40.733324,-74.091869,2.0
CSUEB LOT G STATION 8,37.658237,-122.053211,2.0
Best Western Plus Springfield Airport Inn - Tesla Destination,37.2129649,-93.37103,2.0
HOLLYWOOD PARK MU1 STATION 5,33.94735,-118.34265,2.0
EPLLC ELECTRONICS 1,43.106861,-76.184909,2.0
PPA AIRPORT EV ECONOMY LOT 1,39.890273,-75.234958,2.0
PTMC PTMC 8,34.171061,-118.533644,2.0
MONTY'S EVSE EVSE3,44.819614,-73.40118,2.0
Midtown,43.6970530086805,-79.4431997816356,2.0
EV CHARGE STAT EDGERTON PARK,36.092626,-78.304879,1.0
RSC SOUTH PARKG NVSC ST3,35.981753,-114.936157,2.0
Hannah Nicole Vineyards & Winery - Tesla Destination,37.923893,-121.656966,3.0
HOLYOKE COM COL HOMESTEAD 2,42.194546,-72.650473,2.0
Betten Baker Chevrolet,44.2753529331217,-85.4074146958844,1.0
MA PORTFOLIO 1175 NORWOOD #6,42.173071,-71.196867,2.0
Henderson Hutcherson and McCullough,35.042186,-85.308904,1.0
THE ENCLAVE STATION 5411,33.857284,-118.294086,2.0
Little Fort Rest Area,51.42776425878471,-120.2027464337768,1.0
Town of Biggar - Downtown Park,52.0557180383792,-107.984923588597,4.0
Hampton Inn Ottawa,45.273532,-75.789637,2.0
825 NORTHMAIN STATION 1,41.842268,-71.407133,2.0
California Institute of Technology - California Parking Structure,34.134066,-118.126363,67.0
Grand Lodge on Peak 7 - Tesla Destination,39.4861907,-106.0671615,2.0
DLR M&F 15&16,33.815034,-117.926742,2.0
ENGLEWOOD STATION 2,41.7691,-87.635735,1.0
Central Place Residences - P5 - Orange Section,38.896739,-77.071119,2.0
1511 E Adams Blvd,34.01485246,-118.2466989,1.0
MASSDOT NEW BED P&R 1,41.67899,-70.94723,2.0
I-10 FIESTA KIA EL3,33.758214,-116.293708,2.0
BROADSTREET PORTVIEW#4,49.241055,-124.793755,2.0
7SPC UC - CARTHAGE,36.266594,-85.95863,2.0
